model_dir_id,num_params,training_data,arch,arch_family,arch_group,extra_annotations,top1_val_acc,top1_val_acc_subset_200,imagenet_top1_val_acc,imagenet_mla_val_acc,num_all_samples,num_group_samples,num_group_correct,num_all_top1_errors,num_group_top1_errors,mla_all,mla_all_minor_error,mla_all_explainable_error,mla_group,mla_group_minor_error,mla_group_explainable_error,num_collapsed_mappings,num_ambiguous,num_same_superclass,num_common_co_occ,num_non_prototypical,num_OOV_clip,num_not_classified
facebook--resnext101_32x32d_wsl,468530472,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],39.38666666666666,57.946666666666665,85.092,94.02897455056166,7500,482,171,4546,311,36.99246563389923,58.966845421218515,60.597471639896796,35.44782969627113,62.41122943322818,62.5365427164362,0,0,37,1,0,96,177
facebook--resnext101_32x48d_wsl,828411176,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],41.54666666666667,60.986666666666665,85.442,94.45112868942245,7500,482,181,4384,301,39.32372575344725,61.84419522396226,63.411874789355224,38.7288241623032,66.42629782953972,66.67692439595575,0,0,41,2,0,99,159
facebook--resnext101_32x4d_ssl,44177704,Flickr YFCC (90M),resnext,cnn,ResNet,['Semi-Supervised Learning'],12.066666666666666,24.12,80.928,90.17116025873013,7500,482,24,6595,458,11.51319641628916,36.323783516188115,37.51330575825312,7.273449497095774,42.50209354448399,43.80280261529766,0,0,36,6,0,130,286
facebook--resnext101_32x4d_swsl,44177704,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],25.28,41.49333333333333,83.234,92.4482412161286,7500,482,79,5604,403,23.107244219391635,47.771711195439536,49.039056669377636,16.415620438513574,47.731314761442185,49.270715800271155,0,0,40,6,0,110,247
facebook--resnext101_32x8d_ssl,88791336,Flickr YFCC (90M),resnext,cnn,ResNet,['Semi-Supervised Learning'],15.066666666666666,29.026666666666667,81.626,90.92204962177516,7500,482,41,6370,441,14.390696363041991,38.773366250153565,40.28550168390331,10.198036534015886,46.24016174683717,47.82216210004401,0,0,41,7,0,126,267
facebook--resnext101_32x8d_swsl,88791336,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],32.04,51.18666666666667,84.294,93.31273754539278,7500,482,99,5097,383,29.304755671939443,53.42263605184442,54.70441548890568,21.2354942486061,52.04336197582206,52.47547674550489,0,0,45,3,0,108,227
facebook--resnext101_32x8d_wsl,88791336,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],28.69333333333333,45.333333333333336,82.68799999999999,91.87480401908077,7500,482,129,5348,353,26.919113883472274,50.205097697735035,51.54369914928015,27.708462276175343,56.39176174119561,57.488252969265794,0,0,49,3,0,93,208
facebook--resnext50_32x4d_ssl,25028904,Flickr YFCC (90M),resnext,cnn,ResNet,['Semi-Supervised Learning'],9.64,20.066666666666666,80.328,89.4087278321957,7500,482,28,6777,454,9.206286467548685,33.550104509706244,34.87315821380107,8.2829847820597,40.756104397884044,42.112988388756484,0,0,30,6,0,122,296
facebook--resnext50_32x4d_swsl,25028904,Instagram (940M),resnext,cnn,ResNet,['Semi-Supervised Learning'],18.04,32.986666666666665,82.17999999999999,91.43900768220463,7500,482,61,6147,421,16.671583444429427,41.933578438219946,43.20075356926626,12.12823498948544,48.21932859561375,48.9438410261153,0,0,49,4,0,118,250
timm--bat_resnext26ts.ch_in1k,10731200,ImageNet-1k (1.2M),resnext,cnn,ResNet,[],3.32,8.88,78.252,87.33986926386325,7500,482,16,7251,466,3.4330295385320406,26.000739662509016,27.07172610590432,5.308254218223481,41.3950530412196,41.96501242243124,0,0,28,3,0,129,306
timm--beit_base_patch16_224.in22k_ft_in22k_in1k,86530984,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],30.333333333333332,50.72,85.21,94.14305929579578,7500,482,96,5225,386,28.399089727432575,54.498878579968114,56.15233148350537,21.06778108267553,56.86695022816765,58.356225953713405,0,0,49,7,0,127,203
timm--beit_base_patch16_384.in22k_ft_in22k_in1k,86744104,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],43.346666666666664,65.86666666666666,86.80799999999999,95.47373718558738,7500,482,133,4249,349,40.39387094300191,64.24173782782663,65.67080039326294,27.178239775854962,61.77690397538977,62.63679179016483,0,0,47,5,0,126,171
timm--beit_large_patch16_224.in22k_ft_in22k_in1k,304430568,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],47.08,68.50666666666666,87.476,96.0210858169182,7500,482,147,3969,335,43.59330212195357,65.64190154120493,67.12843543143451,34.61976788123825,66.07348474054272,66.72002863651451,0,0,52,3,0,114,166
timm--beit_large_patch16_384.in22k_ft_in22k_in1k,304998888,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],57.626666666666665,79.09333333333333,88.402,96.71688609249398,7500,482,171,3178,311,54.53228877539378,74.30178634386229,75.69332162510709,38.77993935211935,70.43139451148944,71.30336610714527,0,0,53,4,0,112,142
timm--beit_large_patch16_512.in22k_ft_in22k_in1k,305674728,ImageNet-21k (14M),beit,transformer,BEIT,['Self-Supervised Learning'],58.85333333333333,81.6,88.596,96.83150138260457,7500,482,173,3086,309,56.25262089652859,75.27880686421678,76.62766770808472,41.22514663145785,71.59297642295546,72.01068736698218,0,0,60,2,0,110,137
